plant_name,FIPS,plant_county,plant_state,latitude,longitude,fuel_type,nameplate_capacity_MW,net_generation_MWh,NOx_tons,SO2_tons,CO2_tons,CH4_lbs,N2O_lbs,PM2.5_tons
McMeekin,45063,Lexington,South Carolina,34.0556,-81.2172,Gas,293.6,752842,247.077,2.058,402354.031,17096.554,1709.655,17.70077221
Parr GT,45039,Fairfield,South Carolina,34.2642,-81.3308,Gas,83.8,2386,5.062,0.052,2476.178,136.576,20.133,0.116160201
Urquhart,45003,Aiken,South Carolina,33.435,-81.9111,Gas,758.9,1715364.999,199.71,5.655,826168.611,31026.963,3112.774,5.427014714
Wateree,45079,Richland,South Carolina,33.8264,-80.6228,Coal,771.8,2061246,1602.346,657.847,2172558.5,513423.559,74722.806,1773.318033
Williams,45015,Berkeley,South Carolina,33.0158,-79.9297,Coal,713.5,2557366,2194.386,547.764,2456996.921,632820.945,92081.46,1364.43997
Rocky River (SC),45007,Anderson,South Carolina,34.2572,-82.6097,Oil,5,6017,1.724,0.158,89.176,7.222,1.444,0.16926
Hilton Head Gas Turbine Site,45013,Beaufort,South Carolina,32.208871,-80.698754,Oil,117.9,196.001,5.267,2.195,716.869,51.423,10.285,0.024307272
Myrtle Beach Gas Turbine Site,45051,Horry,South Carolina,33.708283,-78.924146,Oil,111.5,-826.001,1.023,0.426,139.317,10.258,2.052,0.016088841
Ben French,46103,Pennington,South Dakota,44.087235,-103.260959,Gas,135,7572,23.634,0.449,8422.006,329.142,34.835,0.628944149
Aberdeen Generating Station,46013,Brown,South Dakota,45.429884,-98.49396,Gas,111,43908,112.05,0.184,35032.1,1036.87,105.384,2.31444383
Clark (SD),46025,Clark,South Dakota,44.876484,-97.732102,Oil,2.7,-122,0.056,0.005,2.94,0.238,0.048,0.00558
Faulkton,46049,Faulk,South Dakota,45.036685,-99.120186,Oil,2.7,-142,0.242,0.022,12.494,1.012,0.202,0.023715
Huron,46005,Beadle,South Dakota,44.369507,-98.17223,Gas,57.9,2928,3.937,0.003,663.6,113.721,11.376,0.043952473
Mobile Unit,46005,Beadle,South Dakota,44.3784,-98.4629,Oil,4.2,-92,0.625,0.057,31.848,2.579,0.516,0.06045
Lake Preston,46077,Kingsbury,South Dakota,44.364871,-97.381063,Oil,48.2,251,3.21,1.898,613.941,49.723,9.945,0.06487776
Allen,47157,Shelby,Tennessee,35.074087,-90.14868,Gas,2781.7,5842649.992,226.519,14.154,2261791.225,81689.11,8175.493,109.568856
Bull Run,47001,Anderson,Tennessee,36.0211,-84.1567,Coal,950,1551288,732.726,307.766,1502889,345215.879,50280.771,65.08444072
Cumberland,47161,Stewart,Tennessee,36.3903,-87.6539,Coal,2600,9409261,3932.159,7465.512,10069562.63,2108511.89,307027.697,1258.806547
Gallatin,47165,Sumner,Tennessee,36.3156,-86.4006,Coal,1918.4,4157882,1342.015,1740.53,4990382.367,1095499.191,159252.213,188.7892657
John Sevier,47073,Hawkins,Tennessee,36.3767,-82.9639,Gas,1796.9,4954090,172.375,10.655,2110128.5,76622.837,7662.284,74.54566754
Johnsonville,47085,Humphreys,Tennessee,36.0278,-87.9861,Gas,2911.2,140219,64.16,14.941,411605.804,15285.073,1587.194,201.1049816
Kingston,47145,Roane,Tennessee,35.8992,-84.5194,Coal,1700,3320006,1258.843,1917.432,4345575.531,938595.91,136577.037,346.3135875
Laredo,48479,Webb,Texas,27.5667,-99.5089,Gas,450.8,111609,5.439,0.326,64679.928,2420.629,242.063,1.92107996
Nueces Bay,48355,Nueces,Texas,27.819412,-97.419203,Gas,942.7,1624574,98.834,3.705,733898.688,26822.149,2682.215,58.52577725
Victoria Power Station,48469,Victoria,Texas,28.7883,-97.01,Gas,712.9,1260976,84.95,2.977,589770.062,21630.624,2163.062,28.38504132
Lake Hubbard,48113,Dallas,Texas,32.8358,-96.5458,Gas,927.5,318791,135.779,1.101,218123.445,8542.404,854.24,12.26136882
Mountain Creek Generating Station,48113,Dallas,Texas,32.7231,-96.9358,Gas,958.3,412977,143.076,1.595,315958.926,11173.343,1117.334,20.40699865
Newman,48141,El Paso,Texas,31.983587,-106.431777,Gas,1109.8,3162889,1874.897,9.217,1825442.188,67861.691,6788.659,53.87334444
Lewis Creek,48339,Montgomery,Texas,30.4356,-95.5214,Gas,542.8,2192164,272.85,6.626,1312576.812,52289.549,5228.955,80.04882178
Sabine,48361,Orange,Texas,30.0242,-93.878,Gas,2051.2,3249202,2483.7,10.381,2056273.953,87706.789,8770.75,125.2983129
Cedar Bayou,48071,Chambers,Texas,29.75,-94.9256,Gas,2295,2185549,740.705,6.9,1366715.125,52404.661,5240.466,86.77715515
Greens Bayou,48201,Harris,Texas,29.822201,-95.219429,Gas,878.4,158574,251.423,0.701,141507.576,5355.652,535.565,7.810388831
T H Wharton,48201,Harris,Texas,29.9417,-95.5306,Gas,1437.7,928191.002,377.345,15.125,639353.254,21387.875,2138.788,32.65274834
W A Parish,48157,Fort Bend,Texas,29.4828,-95.6311,Coal,4008.4,14328218,4589.148,28811.182,13611580.41,3441177.21,499242.551,1180.940322
Knox Lee Power Plant,48183,Gregg,Texas,32.3766,-94.6415,Gas,501,107854,74.726,0.43,85273.229,2956.886,295.689,5.303345932
Lone Star Power Plant,48343,Morris,Texas,32.9215,-94.7226,Gas,40,11483,25.522,0.049,9766.406,383.889,38.389,0.610386884
Wilkes Power Plant,48315,Marion,Texas,32.848163,-94.547986,Gas,882,630912,508.569,2.28,443490.016,16129.978,1612.998,27.80872958
Jones Station,48303,Lubbock,Texas,33.5239,-101.7392,Gas,860.4,2561998,1394.901,8.126,1609394.859,60269.712,6027.138,78.84114289
Nichols Station,48375,Potter,Texas,35.283357,-101.746423,Gas,474.7,1164272,816.974,3.952,779270.531,29169.644,2916.964,48.25434284
Plant X,48279,Lamb,Texas,34.1661,-102.4114,Gas,434.4,865509,933.309,3.017,606168.766,22988.615,2298.977,37.57525977
Graham,48503,Young,Texas,33.1344,-98.6117,Gas,634.7,277844,430.355,0.937,185609.184,7144.072,714.407,10.7529918
Handley Generating Station,48439,Tarrant,Texas,32.7283,-97.2192,Gas,1433.3,615576,105.414,2.375,470573.797,19703.059,1970.306,30.27268083
Morgan Creek,48335,Mitchell,Texas,32.3358,-100.9156,Gas,2163.7,16407,79.333,0.061,12581.891,543.872,63.434,1.811106878
Permian Basin,48475,Ward,Texas,31.5839,-102.9633,Gas,1097.4,701466,1334.471,2.85,531832.996,21736.005,2190.086,63.65128597
Stryker Creek,48073,Cherokee,Texas,31.93985,-94.989834,Gas,713.4,253181,139.186,0.826,163730.16,7507.43,751.358,8.629736704
Trinidad,48213,Henderson,Texas,32.124519,-96.101277,Gas,243.3,65586,84.481,0.293,58025.062,1894.789,189.658,3.623446425
Decker Creek,48453,Travis,Texas,30.3033,-97.6128,Gas,932.3,691812,625.063,3.722,501726.459,18254.797,1825.48,6.786807545
Silas Ray,48061,Cameron,Texas,25.9131,-97.5214,Gas,170.4,66024,13.735,0.22,43641.105,1576.386,157.639,2.04711224
Bryan (TX),48041,Brazos,Texas,30.64741,-96.372316,Gas,138,1785,4.975,0.05,1817.274,68.551,6.855,0.085250313
Ray Olinger,48085,Collin,Texas,33.068055,-96.452481,Gas,427.7,91743,28.396,0.347,68533.45,2626.936,262.694,4.240335798
Sim Gideon,48021,Bastrop,Texas,30.1456,-97.2708,Gas,623,742860,716.321,2.348,465039.367,17557.071,1755.707,29.27933649
J Robert Massengale Generating Station,48303,Lubbock,Texas,33.6039,-101.8408,Gas,107,149870,24.129,0.426,84278.828,3219.578,321.958,4.679897048
Leon Creek,48029,Bexar,Texas,29.3525,-98.5761,Gas,418.3,165110,15.292,0.515,102027.494,3871.671,387.167,3.724202659
O W Sommers,48029,Bexar,Texas,29.308056,-98.3242,Gas,892,1108627,833.369,3.957,783717.656,27955.445,2795.544,48.62901764
V H Braunig,48029,Bexar,Texas,29.257046,-98.384045,Gas,1713,4392799,1107.614,10.786,2129742.627,52310.365,5231.036,114.3424574
R W Miller,48363,Palo Pinto,Texas,32.6581,-98.3103,Gas,603.6,395036,422.18,1.898,308989.729,11602.081,1173.411,21.00968751
Pearsall,48163,Frio,Texas,28.9275,-99.0919,Gas,267.6,395355,4703.064,5.81,212506.523,8016.098,801.61,0.767203992
Sam Rayburn Plant,48469,Victoria,Texas,28.8947,-97.135,Gas,240.2,229143,19.77,0.611,123596.664,4897.048,491.326,6.79242212
Gadsby,49035,Salt Lake,Utah,40.7686,-111.9289,Gas,492.1,134182,95.091,0.679,134544.778,5011.468,501.147,8.323285427
Bountiful City,49011,Davis,Utah,40.886867,-111.885332,Gas,44.4,16130.001,29.138,0.277,10111.429,381.42,38.142,0.474338194
Ascutney,50027,Windsor,Vermont,43.4011,-72.4203,Oil,13.2,150,2.162,1.216,393.288,31.852,6.37,0.041560427
Rutland,50021,Rutland,Vermont,43.603,-72.9923,Oil,13.2,95,1.555,0.888,287.372,23.274,4.655,0.030367762
Berlin 5,50023,Washington,Vermont,44.251,-72.6027,Oil,41.8,270,0,0,410.1,27.084,5.417,0.060053946
Colchester 16,50007,Chittenden,Vermont,44.4906,-73.1703,Oil,18,91,1.291,0.738,238.701,19.332,3.866,0.025224487
Essex Junction 19,50007,Chittenden,Vermont,44.4821,-73.1164,Oil,20,43993,0.576,0.052,29.4,2.381,0.476,0.0558
Penny Lane Gas Turbine,50007,Chittenden,Vermont,44.4814,-73.2239,Oil,25.5,80,0.674,0.381,135.4,9.967,1.993,0.019851163
Clinch River,51167,Russell,Virginia,36.9333,-82.1997,Gas,712.5,338987,269.266,105.487,243453.266,8878.21,887.821,24.96645292
Bayview,51131,Northampton,Virginia,37.2717,-75.9682,Oil,12,2586,41.364,3.72,2094.978,169.672,33.934,3.976370303
Tasley Energy Center,51001,Accomack,Virginia,37.7061,-75.7031,Oil,27,656,7.688,0.136,1046.444,65.801,13.16,0.016950967
Chesterfield Power Station,51041,Chesterfield,Virginia,37.3822,-77.3833,Gas,1799.5,3614833,1523.311,411.236,2169586.562,271603.968,37621.564,89.81478002
Low Moor,51005,Alleghany,Virginia,37.777,-79.892,Oil,82.8,599,4.576,2.599,840.476,68.07,13.614,0.088816428
Northern Neck,51159,Richmond,Virginia,37.95,-76.711,Oil,82.8,535,4.3,2.435,787.556,63.784,12.757,0.08322441
Chesapeake,51550,Chesapeake City,Virginia,36.7711,-76.3019,Oil,812.1,140.001,1.03,0.585,189.212,15.324,3.065,0.019994924
Possum Point Power Station,51153,Prince William,Virginia,38.5367,-77.2806,Gas,2081.9,2855931,143.61,125.685,1245172.297,47484.55,5044.779,70.2590353
Yorktown Power Station,51199,York,Virginia,37.2144,-76.4611,Oil,1257,61459,84.839,268.726,70106.079,3987.345,739.102,9.749132986
Centralia,53041,Lewis,Washington,46.755938,-122.859764,Coal,1781.8,7154907,8169.874,2275.992,8748661.5,1925107.531,280017.777,331.8034451
Crystal Mountain,53053,Pierce,Washington,46.953468,-121.475198,Oil,2.7,186,3.346,0.302,170.185,13.783,2.757,0.32302
